trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29
10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500,10897500
10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000,10900000
10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500,10902500
10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000,10905000
10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500,10907500
10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000,10910000
10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500,10912500
10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000,10915000
10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500,10917500
10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000,10920000
10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500,10922500
10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000,10925000
10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500,10927500
10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000,10930000
10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500,10932500
10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000,10935000
10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500,10937500
10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000,10940000
10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500,10942500
10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000
10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500,10947500
10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000,10950000
10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500,10952500
10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000,10955000
10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500,10957500
10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000,10960000
10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500,10962500
10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000,10965000
10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500,10967500
10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000,10970000
10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500,10972500
10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000,10975000
10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500,10977500
10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000,10980000
10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500,10982500
10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000,10985000
10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500,10987500
10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000,10990000
10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500,10992500
10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000,10995000
10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500,10997500
11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000
11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500,11002500
11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000,11005000
11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500,11007500
11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000
11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500,11012500
11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000,11015000
11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500,11017500
11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000
11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500,11022500
11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000,11025000
